m	dofm	dofy	hi	Ta	G_Gh	Td	RH	G_Dh	FF	DD	Lin	RR	Sd	N	hs	TL	G_Bn	G_Gc	G_Dc	Gex	G_Ghmod	PAR	Snd	Lup
-	-	-	-	[°C]	[W/m2]	[°C]	[%]	[W/m2]	[m/s]	[°]	[W/m2]	[mm]	[min]	[octas]	[°]	[-]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[mm]	[W/m2]
10	23	296	8	16.1	3	10.8	70.8	3	6.6	134	338	0.0	13.5	6.0	3.10	4.28	0	18	14	19.9	13.9	2	0	395
10	23	296	9	17.0	109	11.0	67.7	85	4.8	147	340	0.0	15.7	6.0	11.79	4.28	122	143	68	281.9	112.7	50	0	404
10	23	296	10	18.1	246	10.7	62.1	181	4.6	154	336	0.0	26.9	6.0	22.26	4.28	171	318	107	522.8	251.2	110	0	416
10	23	296	11	19.2	390	10.6	57.2	198	3.1	140	333	0.0	38.9	4.0	31.30	4.28	370	477	132	717.1	377.2	173	0	432
10	23	296	12	20.2	473	11.2	56.0	259	4.2	129	336	0.0	40.7	5.0	38.10	4.28	348	593	146	851.5	468.2	210	0	440
10	23	296	13	21.0	522	11.0	52.7	282	5.6	137	336	0.0	43.0	5.0	41.64	4.28	362	650	151	917.0	513.3	232	0	444
10	23	296	14	21.5	520	11.4	52.2	277	4.6	140	338	0.0	43.3	5.0	41.20	4.28	369	643	151	909.0	508.3	231	0	449
10	23	296	15	21.8	457	11.3	51.3	244	4.6	132	339	0.0	40.1	5.0	36.88	4.28	354	574	144	828.2	453.5	203	0	448
10	23	296	16	21.8	347	10.7	49.3	197	3.5	333	340	0.0	33.2	5.0	29.52	4.28	304	449	128	679.9	354.5	155	0	444
10	23	296	17	21.4	219	11.5	53.3	161	5.0	319	345	0.0	25.4	6.0	20.11	4.28	168	283	101	474.4	223.6	99	0	434
10	23	296	18	20.7	79	12.3	58.7	67	4.4	331	355	0.0	11.8	6.0	9.41	4.28	72	111	58	225.6	87.6	37	0	424
10	23	296	19	19.9	1	13.1	64.9	1	4.1	356	357	0.0	9.5	7.0	1.87	4.28	0	7	6	7.2	5.8	0	0	415
10	23	296	20	19.6	0	14.4	71.8	0	1.8	153	362	0.0	0.0	7.0	-13.93	4.28	0	0	0	0.0	0.0	0	0	402
10	23	296	21	19.3	0	14.5	73.9	0	1.1	37	363	0.0	0.0	7.0	-25.92	4.28	0	0	0	0.0	0.0	0	0	399
10	23	296	22	19.0	0	14.4	74.8	0	1.2	127	362	0.0	0.0	7.0	-37.71	4.28	0	0	0	0.0	0.0	0	0	397
10	23	296	23	18.7	0	13.9	74.0	0	0.9	339	361	0.0	0.0	7.0	-48.80	4.28	0	0	0	0.0	0.0	0	0	394
10	23	296	24	18.4	0	14.7	79.4	0	0.6	5	364	0.0	0.0	7.0	-58.19	4.28	0	0	0	0.0	0.0	0	0	392
10	24	297	1	18.2	0	14.7	80.5	0	1.0	44	364	0.1	0.0	7.0	-64.15	3.47	0	0	0	0.0	0.0	0	0	392
10	24	297	2	18.0	0	15.1	83.4	0	0.8	335	366	0.2	0.0	7.0	-63.39	3.47	0	0	0	0.0	0.0	0	0	390
10	24	297	3	17.8	0	14.7	81.9	0	1.4	340	364	0.2	0.0	7.0	-56.66	3.47	0	0	0	0.0	0.0	0	0	391
10	24	297	4	17.7	0	14.5	81.6	0	2.5	342	363	0.4	0.0	7.0	-46.73	3.47	0	0	0	0.0	0.0	0	0	394
10	24	297	5	17.4	0	15.7	89.9	0	2.1	45	369	1.4	0.0	8.0	-35.40	3.47	0	0	0	0.0	0.0	0	0	391
10	24	297	6	17.4	0	15.9	90.6	0	2.5	330	370	0.7	0.0	8.0	-23.53	3.47	0	0	0	0.0	0.0	0	0	392
10	24	297	7	17.1	0	15.7	91.5	0	2.7	30	369	2.3	0.0	8.0	-11.54	3.47	0	0	0	0.0	0.0	0	0	391
10	24	297	8	15.6	1	15.4	98.5	1	3.1	337	366	9.8	3.8	8.0	3.00	3.47	0	18	12	18.7	7.9	1	0	391
10	24	297	9	17.2	65	15.3	88.1	65	3.3	46	369	4.6	4.0	8.0	11.57	3.47	0	150	57	277.1	67.1	31	0	404
10	24	297	10	18.7	148	16.0	84.6	144	5.0	2	371	1.1	6.6	8.0	22.02	3.47	11	334	88	517.7	149.4	69	0	415
10	24	297	11	19.2	178	15.8	80.4	176	5.0	354	373	0.9	4.6	8.0	31.03	3.47	4	499	107	711.7	223.3	85	0	419
10	24	297	12	19.3	232	16.6	84.6	226	5.3	320	375	3.1	5.9	8.0	37.78	3.47	11	617	117	845.9	276.1	110	0	422
10	24	297	13	20.1	300	17.4	84.6	279	6.3	331	376	1.8	9.7	8.0	41.29	3.47	32	675	121	911.2	302.3	140	0	429
10	24	297	14	20.9	378	17.4	80.4	306	8.1	341	372	0.6	19.4	8.0	40.85	3.47	110	668	121	903.1	299.3	173	0	435
10	24	297	15	21.2	294	17.7	80.4	272	8.5	38	378	0.5	12.3	8.0	36.54	3.47	37	597	116	822.2	267.5	136	0	433
10	24	297	16	21.2	190	17.7	80.4	184	8.7	31	383	0.3	6.4	8.0	29.21	3.47	13	468	104	673.9	209.7	90	0	430
10	24	297	17	21.2	171	17.7	80.4	148	7.3	345	377	0.1	13.1	8.0	19.83	3.47	68	297	83	468.4	132.9	79	0	430
10	24	297	18	20.8	64	17.3	80.4	60	7.5	40	380	0.1	7.0	7.0	9.16	3.47	29	115	49	219.7	51.7	31	0	424
10	24	297	19	20.3	2	16.9	80.4	2	6.0	109	376	0.0	6.8	7.0	1.75	3.47	0	7	6	6.3	3.2	1	0	418
10	24	297	20	19.8	0	16.4	80.4	0	6.6	135	372	0.0	0.0	6.0	-14.16	3.47	0	0	0	0.0	0.0	0	0	413
10	24	297	21	19.4	0	15.9	80.4	0	5.6	152	369	0.0	0.0	6.0	-26.15	3.47	0	0	0	0.0	0.0	0	0	409
10	24	297	22	18.9	0	15.4	80.5	0	5.6	162	365	0.0	0.0	6.0	-37.95	3.47	0	0	0	0.0	0.0	0	0	406
10	24	297	23	18.4	0	15.0	80.5	0	5.8	142	361	0.0	0.0	5.0	-49.06	3.47	0	0	0	0.0	0.0	0	0	404
10	24	297	24	17.9	0	14.5	80.5	0	6.6	318	357	0.0	0.0	5.0	-58.50	3.47	0	0	0	0.0	0.0	0	0	402
10	25	298	1	17.4	0	14.0	80.5	0	5.8	329	353	0.0	0.0	4.0	-64.50	3.58	0	0	0	0.0	0.0	0	0	398
10	25	298	2	16.8	0	14.2	84.4	0	5.6	321	352	0.0	0.0	4.0	-63.72	3.58	0	0	0	0.0	0.0	0	0	395
10	25	298	3	16.3	0	12.8	79.9	0	5.6	330	345	0.0	0.0	3.0	-56.93	3.58	0	0	0	0.0	0.0	0	0	392
10	25	298	4	16.0	0	11.9	76.4	0	6.6	194	340	0.0	0.0	3.0	-46.94	3.58	0	0	0	0.0	0.0	0	0	391
10	25	298	5	15.7	0	11.7	77.2	0	4.1	134	338	0.0	0.0	2.0	-35.59	3.58	0	0	0	0.0	0.0	0	0	386
10	25	298	6	15.5	0	10.9	73.9	0	2.3	171	333	0.0	0.0	2.0	-23.71	3.58	0	0	0	0.0	0.0	0	0	380
10	25	298	7	15.3	0	10.7	74.1	0	2.0	133	331	0.0	0.0	1.0	-11.72	3.58	0	0	0	0.0	0.0	0	0	377
10	25	298	8	15.3	4	9.8	69.4	4	2.7	148	327	0.0	26.1	1.0	2.89	3.58	0	16	12	17.5	14.0	2	0	390
10	25	298	9	16.5	136	10.5	67.8	62	2.0	147	331	0.0	31.7	0.0	11.36	3.58	379	145	58	272.2	124.1	61	0	403
10	25	298	10	17.7	297	10.0	60.5	108	2.0	139	326	0.0	44.5	0.0	21.78	3.58	509	327	90	512.5	279.6	131	0	419
10	25	298	11	18.9	427	10.5	58.1	170	2.1	144	328	0.0	48.2	3.0	30.75	3.58	502	490	110	706.3	419.6	188	0	434
10	25	298	12	19.9	519	10.3	53.6	201	2.9	148	328	0.0	50.2	3.0	37.46	3.58	523	608	121	840.3	520.1	229	0	443
10	25	298	13	20.7	554	11.0	53.6	239	3.5	149	332	0.0	49.3	4.0	40.95	3.58	480	666	125	905.5	569.7	245	0	448
10	25	298	14	21.2	540	10.6	50.9	252	2.7	130	333	0.0	47.9	4.0	40.50	3.58	444	659	124	897.2	564.0	239	0	452
10	25	298	15	21.4	480	10.1	48.3	215	3.3	7	332	0.0	45.8	4.0	36.21	3.58	448	588	119	816.2	503.3	213	0	449
10	25	298	16	21.5	397	10.1	48.2	156	3.9	41	331	0.0	46.7	3.0	28.91	3.58	498	460	107	668.0	393.5	175	0	444
10	25	298	17	21.1	278	10.6	51.0	82	4.1	313	333	0.0	47.6	0.0	19.56	3.58	583	289	85	462.6	247.6	123	0	436
10	25	298	18	20.4	101	10.0	51.3	49	5.0	349	337	0.0	26.9	0.0	8.91	3.58	336	111	49	214.0	94.8	46	0	423
10	25	298	19	19.5	1	10.3	55.1	1	5.3	349	337	0.0	23.2	0.0	1.63	3.58	0	6	5	5.5	4.4	0	0	414
10	25	298	20	18.9	0	11.0	60.0	0	3.3	338	338	0.0	0.0	0.0	-14.38	3.58	0	0	0	0.0	0.0	0	0	400
